Review ID,Author ID,Type,Reviews Written,Playtime At Review,Recommendation,Review,Weighted Score,Upvotes,Purchased,Review Timeframe,Created At
169583761,76561198303526069,Curator,4,19089,Recommended,I dont think Ill ever play a game with more content more interesting and well woven plot or better voice acting ever in my life unless Larian decides to make another masterpieceas a treat,0.541778981685638428,2,False,Early Access,1720696071
162615836,76561198035723800,User,7,15762,Recommended," Gameplay 
 Watch paint dry instead
 Mehh nothing special
 Good
 Very good
 So fun

 Story 
 No story
 Not great
 Some lore
 Average
 Good
 Captivating
 Itll replace your life

 Graphics 
 MSDOS
 Bad
 Decent
 Good
 Beautiful
 Masterpiece
 You forget what reality is

 Audio 
 I wish I was deaf
 Bad
 Not too bad
 Good
 Very good
 Eargasm

 Difficulty 
 Just press W
 Easy
 Moderate
 Easy to learn  Hard to master
 Significant brain usage
 Unforgiving
 Difficult
 Soulslike

 Grind 
 Nothing to grind
 Isnt necessary to progress
 Only if you care about leaderboardsranks
 Average grind level
 A bit grindy sometimes
 Too much grind
 Youll need a second life for grinding

 Game Time 
 Short
 Average
 Long
 Depends on you
 To infinity and beyond

 Bugs 
 Never heard of
 Minor bugs
 Can get annoying
 ARK Survival Evolved
 Infested and broken

 Game Size 
 Floppy Disk
 Old Fashioned
 Workable
 Big
 Will eat 10 of your 1TB hard drive
 You will want an entire hard drive to hold it
 You will need to invest in a black hole to hold all the data

 PC Requirements 
 Check if you can run paint
 Potato
 Decent
 Fast
 Rich boi
 Ask NASA if they have a spare computer

 Price 
 You could also just burn your money
 Not recommended
 If you have a spare coin
 If its on sale
 Worth the price
 Its free

 Audience 
 Everyone
 Kids
 Teens
 Adults

   10 
 1
 2
 3
 4
 5
 6
 7
 8
 9
 10",0.923023045063018799,1020,True,Beta Release,1712770833
178470889,76561198043366488,User,2,26120,Recommended,"A simply must play experience one of the greatest video games and a work of art
I can think of no greater compliment than that my life would be worse off without this game
Thank you Larian Studios",0.932709813117980957,575,True,Early Access,1730846871
164292698,76561198967337962,Curator,2,19359,Recommended,"Every time I pick this game back up I play 50 hours in a week I didnt even know I had an additional 50 hours of time in a week Where am I 
Such an incredibly immersive game Never before could I enjoy a more storyrich game I am that person who skips dialogue because I just want to get to the good part But in Baldurs Gate 3 the dialogue is part of the good part I enjoy conversations side quests and feel like characters could just be real people I still have not been able to bring myself to be evil in this game I dont want to hurt the feelings of the pixels on my screen The companions are amazing the set pieces crafted are amazing 

In the past I would also never be able to imagine enjoying a game with turnbased combat But I love spending 12 hours on an encounter figuring out the best strategies my nondnd mind can come up with Overtime playing this game you can actually learn thinking out of the box more and more making a new playtrough feel new and free 

I think I like this game and it made me more of a nerdy freak 

",0.540069699287414551,2,False,Early Access,1714825412
177157547,76561197980079886,User,14,16541,Recommended,"Simply put one of if not THE best game Ive ever played

Staggering depth and level of detail Brilliant writing Simply exceptional Voice actingMoCap Fun game play and really rewarding combat 
Think you should be able to do something Chances are not only can you but not only did Larian consider it first but they ensured that the narrator had a brilliantly sarcastic line ready as a reward

Ive sunk nearly 300 hours into this and im already planning my next run

",0.825085937976837158,130,True,Beta Release,1729090255
191186302,76561199837754616,User,1,1919,Recommended,amazing game no dilikes just an amazing experience,0.523809552192687988,1,True,Alpha Release,1742943124
166831439,76561199223632285,Curator,1,24775,Recommended,"Baldurs Gate 3 is an awesome tale for the ages I really enjoyed witnessing the Gith whilst pursuing the Lich Queen ride out into the Astral Plane upon the wings of dragons In addition the soundtrack is incredible I was moved by this Thank you Larian 

May the Prince of the Comet live on forever and ever 

iAlea iacta esti",0.565217375755310059,4,False,Beta Release,1717713661
187737516,76561198120265682,User,16,27372,Recommended,"I rarely say this but this game is absolutely worth its full price I have never replayed single player games so many times enjoying each and every one of them Ive never bothered with achievements so much as in this game Hell Im not even a DnD fan or a fan of games of this genre but I fell in love with Baldurs Gate 3

Everything about this game is perfect the graphics style music characters voice acting story And you can have mods So many mods for every taste I recommend to do at least 1st play through with vanilla game though

One of the coolest things about this game is that Larian Studios keeps updating it and making it even better",0.703866243362426758,36,True,Alpha Release,1739320541
188035950,76561198292313697,User,34,276,Recommended,"here my first hour experience of baldurs gate 3

wake up on the shore with davy jones aliens ship
accidentaly walk into an abandoned village
a goblin lady on the roof stop me
manage to intimidate goblin lady
goblin lady let me pass the abandoned village
continue to explore the place
saw a gnome tied to a windmill by a group of goblins
wanting to help and release the gnome
manage to intimidate the goblin to leave
gotta find a way to stop the windmill
saw buttons to stop the windmill
accidentally press the wrong button
the windmill speeds up
gnome bounce off so fast and flies away 
journal notification pops up
gnomes dead

1010",0.908651888370513916,233,True,Beta Release,1739704431
176599174,76561198257508149,User,152,14961,Recommended,I made 10 different characters restarted 20 times still havent left Act 1 This game consume my entire life and Im okay with that I swear i will finish this,0.74579852819442749,32,True,Beta Release,1728350215
188557360,76561198164403681,Curator,13,6338,Recommended,This game I have yet to finish and yet it is one of my favorites The world is beautiful The music is beautiful The characters are beautiful The voice acting is beautiful The story is beautiful The biggest disappointment about this game is how there isnt going to be more games like this thanks to Hasbros greed and idiocy,0.523809552192687988,2,False,Recent,1740293600
179453961,76561198202052152,Curator,11,15436,Recommended,"just finished act I for the first time i think i possessed every item there was to a single spoon cant wait for more rotten food to my collection and next hundreds of hours with act II 
1010 would do it all over again anytime",0.77890324592590332,111,False,Beta Release,1732136360
190979523,76561198147179977,User,6,25601,Recommended,BG3 has set a new standard for games This quality is what I want to expect of AAA titles,0.523809552192687988,1,True,Alpha Release,1742730152
168027592,76561198166066842,User,4,16615,Recommended,"BG3 is one of those genre defining games that comes along every console cycle With a rich story infinite replay ability and a game play system that encourages experimentation there is always something new to discover The map size across the first act is enormous and while the maps do tend to shrink in subsequent acts they do not lack for content My only complaint if you can call it that is that Larian isnt making a follow up or releasing any DLC CRPGs may not be for everyone but this is a great starting point to anyone curious about CRPGs or even DND 5e rules 

 Graphics 
 You forget what reality is
 Beautiful
 Good
 Decent
 Bad
 Dont look too long at it
 MSDOS

 Gameplay 
 Very good
 Good
 Its just gameplay
 Mehh
 Watch paint dry instead
 Just dont

 Audio 
 Eargasm
 Very good
 Good
 Not too bad
 Bad
 Im now deaf

 Audience 
 Kids
 Teens
 Adults
 Grandma

 PC Requirements 
 Check if you can run paint
 Potato
 Decent
 Fast
 Rich boi
 Ask NASA if they have a spare computer

 Game Size 
 Floppy Disk
 Old Fashioned
 Workable
 Big
 Will eat 10 of your 1TB hard drive
 You will want an entire hard drive to hold it
 You will need to invest in a black hole to hold all the data

 Difficulty 
 Just press W
 Easy
 Easy to learn  Hard to master
 Significant brain usage
 Difficult
 Dark Souls

 Grind 
 Nothing to grind
 Only if u care about leaderboardsranks
 Isnt necessary to progress
 Average grind level
 Too much grind
 Youll need a second life for grinding

 Story 
 No Story
 Some lore
 Average
 Good
 Lovely
 Itll replace your life

 Game Time 
 Long enough for a cup of coffee
 Short
 Average
 Long
 To infinity and beyond

 Price 
 Its free
 Worth the price
 If its on sale
 If u have some spare money left
 Not recommended
 You could also just burn your money

 Bugs 
 Never heard of
 Minor bugs
 Can get annoying
 ARK Survival Evolved
 The game itself is a big terrarium for bugs

   10 
 1
 2
 3
 4
 5
 6
 7
 8
 9
 10",0.935499668121337891,750,True,Beta Release,1719165616
182634532,76561198031856894,User,21,18338,Recommended,"One of best 

In my life first time bought a game in two different platforms  Xbox and Steam   I really want to support Larian as much as i can  they deserve all single penny 

One word for Sven Vincke  i like ur speech at Game Awards 2024 and it give me hope for future product of Larian 

Thank u  Sven and all other friends behind of this good product ",0.863021969795227051,190,True,Early Access,1734087893
187169510,76561197968616764,Curator,9,7705,Recommended,"Deus Ex and Fallout 3 have swapped spots for my 1 favorite game of all time over the past 24 years or so No other game has taken the top seat on my list for various reasons Deus Ex was proudly at the 1 spot for several years before Fallout 3 came out and got me into that universe That stole the 1 spot from Deus Ex for nearly a decade before I swapped them again somewhat due to good prequels to Deus Ex and bad sequels to Fallout but mainly because I kept coming back to Deus Ex and how that influenced me

Dear reader going into Baldurs Gate 3 I did not expect this battle between titans to change How pleasantly surprised I was to find a game clearly cared for by EVERYONE on the end credits Whether it is making me laugh out loud rage in anger at the villains or tear up thanks to powerful character arcs this game had me hooked like NO OTHER GAME 

I still cannot wrap my head around how complex and interwoven the storyline is and how it changes with your choices Some critics may say the changes are not super significant Well maybe not on the surface but countless times my decisions in the past have echoed their way to the present and I can be damned or blessed by my actions But it doesnt stop the game from progressing It is a wild thing to try to describe Sometimes you get a gut punch from life and you really realize how important your friends and family are That is this game I have not played a game that has felt this human ever before 

It took me an insane amount of hours to beat this game I was THOROUGH My playtime here is not entirely accurate It may have taken me 200 hours to beat this game I did every possible quest that I could completed every companion arc discovered every area I could find and yes I was a save scum POS lol You can really play this game ANY WAY YOU WANT The game will be YOUR experience Similar to Deus Ex this game encourages you to think outside the box and seems positively RIDDLED with secrets some of which may yet still lay undiscovered

This is the most REWARDING game I have ever playedyou will not be disappointed",0.824921131134033203,111,False,Early Access,1738697903
163181207,76561199033142651,Curator,32,5151,Recommended,"Baldurs Gate 3 is a generational masterpiece far surpassing any other RPG to come before it It wasnt just 2023s game of the year it was one of the best AAA releases of the previous 10 years Graphically mesmerizing every single inch of the experience oozing with creativity and passion

The sheer amount of replayability coop fun endless builds and fun combat makes it simply an incredible release a rare sight given the current AAA gaming landscape Well optimized forgiving fun Not a single MTX in sight

Your actions truly matter in this game Your decisions will affect the outcome of every single playthrough which means every single run will be different every time you play You can talk to your friends about the game and theyll be confused at the outcomes you personally had in your campaign since they took different decisions Some brutal while others minor it never stops feeling like a genuine adventure

There is no world where this game loses to The Legend of Zelda Tears of The Kingdom for GOTY the same way God of War Ragnarok couldnt beat Elden Ring",0.56619715690612793,5,False,Beta Release,1713549412
179238670,76561198042567677,User,8,9017,Recommended,"Even though I find Divinity Origin Sin 2 to be much more interesting and variable from a mechanical standpoint BG3 is still one of the most solid RPG experience that really makes you feel like your choices or even your intentional disregard for them matter featuring a complex story that isnt afraid of mature themes ambiguity and drama 

And while I understand people who say that you shouldnt expect games like this from other developers because not everyone is willing to invest so much in their creations due to huge risks that shouldnt be an excuse for the degradation weve seen in RPGs from AAA companies in recent years 

I hope this game will show that the audience is interested and ready for such games and the developers in turn will take it apart bit by bit and understand how to create masterpieces for years to come",0.890579164028167725,289,True,Early Access,1731855378
174224668,76561198212792804,User,9,56261,Recommended,"I usually shun major AAA games in favor of small indie publishers So when this game first came out and got a lot of attention I ignored it thinking it was overrated Eventually my curiosity got the best of me and I decided to give Baldurs Gate 3 a try Boy have I been missing out

Game play and game mechanics are similar to Dungeons  Dragons There are nice tieins to the series that DD players including myself will appreciate such as certain races like elves and halfelves having dark vision critical successes and critical failures and classes like bards wizards and fighters One key difference between the game and DD is that in Baldurs Gate 3 instead of rolling initiative at the start of each turn initiative is rolled only once and remains locked in for the rest of combat Its not a feature but the most authentic part to DD are perception checks Just like DD your characters will fail almost all of their perception checks This is true even if they have high wisdom which affects perception and even if the switch or button or trap is an inch from their face Knowledge of DD isnt required to play though as there are tutorials for your first play through and game play is intuitive One caveat is that the early game is slow and not especially exciting Your party will fold over like lawn chairs from levels 13 especially the mages Things get more interesting at level 5 onward Thats when mages unlock powerful AOE spells and most classes gain second attacks

Where the game really shines is all of its content There are so many classes paladin barbarian fighter druid cleric bard and monk and just as many races too Many classes and races also have subclasses or subraces which allows indepth customization of your characters The only problem with this is customizing your first character assuming you dont choose a premade one can take a very long time especially if youre indecisive like me My first character Daelis was a Wild Magic Sorcerer and I had a cleric fighter and rogue in my party Each class felt distinct and was fun in their own way

The story was very enjoyable no spoilers here You are forced to make many tough irreversible decisions with farreaching consequences throughout this did raise my blood pressure at times but it also made everything feel more consequential I liked how my party members backstories diverged and intersected with the main story Each character was wellwritten and fullyfleshed out which made it feel like a real DD campaign There isnt much replayability when it comes to the main story You can make different decisions which can affect the ending but the overall story line remains the same Unlike DD there is only one campaign Things that surprised you in your first play through will be expected in the second Replayability is instead found in game play and quests Its impossible to complete every quest especially every party members unique quests in one play through All the different races and classes also give the game more replay value You can also recruit different party members than last time resulting in new character interactions

My only complaint is saving in the game There is an autosave system but it only activates after you enter important areas Youre forced to manually quicksave most of the time I eventually got the hang of it but it was annoying at first when I forgot to quicksave and lost progress I played on the Balanced difficulty which is essentially normal and struggled during many fights I had to reload old saves because my party kept dying or failing Thats more of a skill issue on my party than a problem with the game though If you play a lot of casual games and dont have experience with RPGs Id recommend the Narrative or easy mode Things will still be challenging its just your blood pressure wont spike as much

Overall this is a good game for anyone who likes DD or storyrich RPGs with lots of content",0.8305550217628479,245,True,Early Access,1725472113
186384733,76561198153678772,User,39,15500,Recommended,"At first I was hesitant to buy this game because of its price but after playing it twice for a total of 260 hours I still want to come back for a third playthrough I can confidently say its worth every penny and more

h3The customizationh3
The game offers a wide selection for customization allowing you to choose your race background and class with the option to multiclass You can even customize your voice body type and your wiener Dialogues are influenced by your origin race and class Wizards and sorcerers can make fun of each other drows can intimidate others and companions might banter with you about whose god is the better one

If you dont want to create your own character you can play as one of the 7 Origin characters I recommend creating your own character or trying The Dark Urge He is unique as he is the only Origin character who doesnt appear in the story offering a unique playthrough you wont experience on a normal playthrough

The animations and facial expressions are impressive as well they bring life to both human and nonhuman races Even characters like dragonborns have expressive facial expressions

h3Companionsh3
The game features a huge cast of companions 10 each with their own distinct personalities and backstories Over time these companions evolve from strangers in your party to allies friends or romantic interests Companions dynamically react to your choices and to each other leading to surprising dialogues and conflicts Bringing specific companions to encounters can change how they unfold and you can influence their fatehelping them stay on their path or stray away from it The voice acting is also phenomenal Romances also features options for polymorphic or samesex relationships so no one missies out on Shadowheart or Halsin

Spoiler Alert If you dont want to miss an easily missable companionspoilerWhen you meet a drow named Minthara and if you get into a fight switch to nonlethal combat and knock her out instead of killing herspoiler

h3Open World and Explorationh3
The game does an amazing job with its story covering a wide range of topics with its central themes being trauma trust and personal growth There are three acts each offering many beautiful and memorable locations to explore Its openworld design lets you roam freely and NPCs dynamically react to your actions 

The world feels alive with consequences for your actions After 200 hours Im still finding hidden dialogues and secret details that surprise me making me appreciate the developers attention to detail

h3Gameplay and Mechanicsh3
The game offers many difficulty options from Explorer for those who just want to enjoy the story to Tactician for the minmaxers You can also play the game solo or in coop giving you the opportunity to experience the story with your friends

Combat is highly creative with spells and abilities that interact with the environment For example you can set up explosive barrels before an ambush or use water to create electrified surfaces Players can tackle obstacles in numerous wayscombat stealth magic or conversation This variety ensures you can tailor the story to your own playstyle

h3Flawsh3 
list
As with many openworld games bugs can arise due to its complex and detailed structure For example after killing a character NPCs might still refer to them as alive In one instance I exposed a thief disguised as a guard only to have him arrest me for stealing 
The nonlethal combat system while great for roleplay purposes doesnt change much regarding the story Knockedout characters are treated as dead in most cases with only a few exceptions
Lastly the game struggles to provide a meaningful evil playthrough While you can roleplay as morally grey or chaotic the evil with purpose path is underdeveloped Choosing the evil route frequently locks you out of story content companions and loot making it less rewarding compared to good or morally ambiguous paths
list

h3Moddingh3
The game supports modding through its official tools You can download mods for qualityoflife improvements like new hairstyles or face shapes to more substantial additions such as new classes or playable races For those who enjoy customizing further mods like the handsome Laezel option let you adjust her appearance though Baezel is already pretty stunning as she is

h3Overallh3
Baldurs Gate 3 is a masterpiece that combines rich storytelling deep customization and endless possibilities for creativity Whether you like DD or completely new to the genre this game offers an unforgettable RPG experience that will keep you coming back for more",0.820157468318939209,66,True,Beta Release,1737822186
179280413,76561198851124925,Curator,29,3211,Recommended,Even after having a hundred hours spread across multiple different consoles Ive yet to actually even finish this thing and thats just cause theres so much to do across everything this game has to offer The multiple classes gameplay options dialogue choices branching paths and all the while the game is accounting for all of these choices Im literally not a western turn based RPG kind of person myself but trust me when I say this the most engaging RPG Ive ever played Literally a once in a lifetime kind of game here,0.527559041976928711,1,False,Beta Release,1731901439
189410789,76561198119704104,User,42,9636,Recommended,You know its a genuinely fucking good game when after 105 Hours of gameplay you are still like Fucking hell I wanna do another run,0.831344544887542725,127,True,Alpha Release,1741150882
181354158,76561198025259808,Curator,30,9086,Recommended,We were trying to save a friend during a timed event and he stripped naked to try to make himself lighter We failed and he accepted his fate The game graced us with a cutscene zooming in on both his crotch and butt as it took pity on him running out of movement right in front of the ladder and let him climb it anyway 10010,0.597315430641174316,7,False,Beta Release,1733072939
174699672,76561198172438263,Curator,147,7909,Recommended,This is quite possibly one of the best games of all time I was expecting a lot from this game from all the hype and it went over my every single expectation This is absolutely 100 a mustplay,0.72193145751953125,74,False,Early Access,1726012020
191576779,76561198315514743,Curator,9,29584,Recommended,"Praise the ABSOLUTE CINEMA
This is the best game ever and have multiple replayability scope It fing blew my mind the surprises the twists the voice acting the cinematography this game should go to the oscars",0.5,0,False,Recent,1743351008
174437210,76561199069379712,User,11,11796,Recommended,I love literally everything I have no complaints The devs always listen to our needs adding mod downloading directly from the game more evil endings more romantic scenes Honestly to spend up to 60 euros for this game and have EVERYTHING no paywall whatsoever is a luxury,0.87049490213394165,143,True,Beta Release,1725713267
165276789,76561198152172841,Curator,31,12489,Recommended,"I really squeezed the flannel on my first proper run of this game I did everything searched every barrel did every quest i could find and theres still so much i missed 
I managed to get an ending where everyones happy and i couldnt possibly see myself going for any other ending  i love the characters too much The thought of giving any of them any other ending is too upsetting lol",0.528985500335693359,1,False,Early Access,1715598322
162955014,76561198127487341,Curator,6,7490,Recommended,"This game Baldurs Gate 3 its everything I ever wanted in a DD experience LET ME TELL YOU WHY

Story that Grips You The world feels alive Every conversation unfolds with a richness that makes me care about these characters even the dodgy ones in the tavern  The choices I make genuinely impact the story and I cant wait to see where they lead  One playthrough just wont be enough I gotta see how things change based on my decisions",0.545454561710357666,2,False,Early Access,1713220433
169104472,76561198406418915,User,8,12100,Recommended,"I used to think The Legend of Zelda Breath of the Wild and Tears of the Kingdom were the ultimate ingame freedom where the world felt alive even when you werent around That was until I played Baldurs Gate 3 This game redefines what freedom in a game really means

I love how Larian Studios put so much heart into this game They even added an NPC based on a fans story from Twitter The fan thanked them for bringing a DD set that he played with his dad when he was a kid and they made an NPC that looks just like his dad Its so touching and shows how much they care about their players

They also fix bugs really quickly sometimes within hours or days which is awesome

The only downside for me is the same freedom I love Sometimes its hard to decide what to say or do next because there are so many choices Its a bit overwhelming at times

I havent tried the coop mode with friends yet so I cant say much about that part

HIGHLY RECOMMENDED",0.889925062656402588,217,True,Beta Release,1720228558
185208654,76561197967428131,User,2,1224,Recommended,I dont know how they pulled it off After seeing Baldurs Gate III listed as Early Access many years ago I thought to myself Good luck theres no way this lives up to the older Baldurs Gate games as those games were a huge part of my teenage years and turned me on to DnD in general I kept hearing great things about the Early Access game from friends that never played the originals but I still held out until it was fully released I have never been happier to eat my words Not only does this game FEEL like a Baldurs Gate game its the best of all of them The amount of freedom in this game makes me feel EXACTLY like I felt while playing the older two games I constantly think to myself while playing They thought of everything This is completely worthy of the Baldurs Gate name and worth every penny at full price Bravo,0.850597798824310303,116,True,Early Access,1736456566
175130822,76561198005999300,Curator,4,11710,Recommended,"195 hours

Thats how long I spent immersing myself in this masterpiece Its the longest singleplayer game Ive ever played so thoroughly act by act exploring every corner of its world And you know what Im ready to do it all over again but this time on the dark side

If Call of Duty is like an movie for one evening and Civilization is like an advanced version of chess then Baldurs Gate 3 is a true piece of classic literature in three volumes",0.87002640962600708,144,False,Early Access,1726526233
185645839,76561198014888150,User,30,17588,Recommended,This is probably going to be one of the best games for the next decade the voice acting is sublime and the writers seemed to have made deals with the devil in order to make such a good tale 1010,0.912651479244232178,253,True,Beta Release,1736948955
189496221,76561198356585621,User,3,122282,Recommended,I mean I could give you a big review about how this game is a great game with a great story and tons of stuff to do and all that crap I can talk about how it is a buggy mess where half of the features were only features because they couldnt fix it How things like the Bulette are obviously bugged in ways that you wouldnt notice if you werent paying attention I could talk about how the ways you can handle problems are so expansive that more often than not if you can think of a way to solve the problem within functions the game has it will work But really anyone can watch a gameplay trailer anyone can google bug reports You really wanna know what I think of this game and if Id recommend it Check my hours played,0.871241569519042969,163,True,Beta Release,1741248954
185852242,76561197960613683,User,6,496,Recommended,"Look there are a lot of reviews about this game and I dont think I can add some interesting new views to that

Instead Ill just share that I have over 476 hours played in the game on GoG I like the game so much I paid for it again on steam full price because I felt like supporting the developers some more You might really _really_ enjoy this one D",0.765315592288970947,83,True,Beta Release,1737201597
185126336,76561199088702605,User,12,28907,Recommended,"One of the most detailed and freedomgiving RPGs Ive ever played I created a total of 3 different characters and each of their adventures was completely unique Since I didnt like the outfits in the game I added various gothic clothing and hair mods This way my characters looked amazing and I could roleplay exactly as I wanted I also really enjoyed the combat system based on DnD rules as it gave a sense of being strategic and creative The games story is very captivating its fantastical world and music are perfect BG3 is a fantastic game that I will play again and again

Huginn approves",0.912330389022827148,172,True,Early Access,1736360010
173318245,76561197996873645,User,10,7247,Recommended,"Awesome game but I held off playing it because of the topdownisometric camera  didnt like the camera in DOS2 either  Then I found the Native Camera Tweaks mod on Nexus Mods

This totally changes the game allowing you to use standard 3rd person camera controls and actually see whats ahead when moving uphill

It turns out all outdoor areas have sky boxes including sun and moon and almost all interior areas have ceilings  Trust me youll hardly notice the few times a ceiling is missing or pops in unless youre looking for it  And theres no performance hit that Ive noticed

Makes me wander why Larian didnt give an unlocked camera by default

Also you have full control over zoompitchFoVinvert axisdead zones etc through the mods configuration file

biEDIT  The mod has been updated 8 SEP 24 to work with patch 7  Many thanks to Ersh for updating it so promptly",0.920684993267059326,596,True,Beta Release,1724579126
181519704,76561197989034898,Curator,21,1601,Recommended,"This is probably the closest you can get to playing actual DD with the amount of freedom of choices and what you can actually do in the game With the addition of mods Hooray for unrestricted party size and Long Rest Camp Notifications and all sorts of quality of life stuff

Highly Recommend this game for everyone to play especially if you can get some friends together for a consistent session",0.537815093994140625,2,False,Early Access,1733152475
191660952,76561198392811350,Curator,14,8662,Recommended,"After 144 hours of gameplay I have completed my first playthrough and plan to play through this game once more
Even with the hefty price tag I cannot recommend this game more especially if you enjoy DD",0.5,0,False,Recent,1743440474
175363759,76561198096348831,User,7,7047,Recommended,"I bought this game after completing one full playthrough through my brothers account because its definitely worth every penny Started my second playthrough and still thoroughly enjoying it

Not gonna say anything about the contents of the game as many have already said what needs to be said What I have to admit about BG3 and Larian is that they brought people who would normally not play turnbased or strategic games or video games in general together and thats an achievement all and in of itself",0.829782187938690186,84,True,Beta Release,1726828801
191607604,76561198267650217,Curator,15,12529,Recommended,Possibly the best DD game of all time Honors the legacy of the Baldurs Gate games while shining with that Larian style a great addition to any steam library,0.5,0,False,Recent,1743376652
191618105,76561199811906078,Curator,1,3218,Recommended,Awesome game super detailed and cool characters,0.5,0,False,Recent,1743389692
182644797,76561198189075077,User,88,7439,Recommended,"This is honestly one of the best games Ive played am playing 
Soooo much content it just blows your mind simply epic Wonderful graphics and voice acting good gameplay mechanics interesting characters and good story I wholeheartidly love everything about this 
Im not even halfway through but I know from my kids that the ending doesnt let you down They are on their next playthrough right now and we cant wait for crossover coop to play it together 
I will definitely start a second playthrough alone too even though it IS a lot of work to go through it all again once youve discovered most secrets but 1 I want to romance another companion Gale next time D Sorry Astarion had to be the first 2 Ill choose higher difficulty now that Im comfortable with everything you can even change that midgame whenever you like But I want a bit more of a challenge right from the beginning next time and 3 I want to try out several mods after a vanilla playthrough So still a lot to look forward to in a second approach Most people will enjoy playing as a different class or something too which changes a lot in regards to the gameplay Im just too committed myself I ALWAYS play as a Druid in DnD and any CRPG that offers it thats just my thing Besides the story itself changes a lot when you choose different ways of action are moreless successfull discover things earlierlater the way the story unfolds is totally up to your choices and your luck and the class and specifications you went with its VERY versatile 
As for bugs I didnt encounter anything bad yet There are some glitches sometimes when managing BIG inventories like the one in camp  just close the inventory and open again and everything should act normal  and once I couldnt pick up a weapon that was knocked out of the characters hand in battle Thankfully I saved before the battle and just fought it again went far more smoothly the second time around anyway Other times I could pick up the weapon without a problem so its not a general bug just sometimes there may be small errors 

If you dont enjoy fighting at all there is a story mode thats quite relaxed really You can also adjust different aspects of difficulty in a custom setup even change how pricey things will be at merchants and change it for the current savegame any time you like so this should really fit any taste

So go for it Have fun",0.766255378723144531,97,True,Early Access,1734098421
173318245,76561197996873645,User,10,7247,Recommended,"Awesome game but I held off playing it because of the topdownisometric camera  didnt like the camera in DOS2 either  Then I found the Native Camera Tweaks mod on Nexus Mods

This totally changes the game allowing you to use standard 3rd person camera controls and actually see whats ahead when moving uphill

It turns out all outdoor areas have sky boxes including sun and moon and almost all interior areas have ceilings  Trust me youll hardly notice the few times a ceiling is missing or pops in unless youre looking for it  And theres no performance hit that Ive noticed

Makes me wander why Larian didnt give an unlocked camera by default

Also you have full control over zoompitchFoVinvert axisdead zones etc through the mods configuration file

biEDIT  The mod has been updated 8 SEP 24 to work with patch 7  Many thanks to Ersh for updating it so promptly",0.920684993267059326,596,True,Early Access,1724579126
179987962,76561197996926864,Curator,4,9306,Recommended,One of the best games ever created The people who made this obviously loved this game perhaps even more than you will All the hype youve heard about this game is true,0.527596652507781982,2,False,Early Access,1732734251
162955014,76561198127487341,Curator,6,7490,Recommended,"This game Baldurs Gate 3 its everything I ever wanted in a DD experience LET ME TELL YOU WHY

Story that Grips You The world feels alive Every conversation unfolds with a richness that makes me care about these characters even the dodgy ones in the tavern  The choices I make genuinely impact the story and I cant wait to see where they lead  One playthrough just wont be enough I gotta see how things change based on my decisions",0.545454561710357666,2,False,Beta Release,1713220433
165766757,76561198142644704,Curator,22,15863,Recommended,The graphics the sound the gameplay the story  everything is incredible This is truly the Game of The Year or even you could say the Game of The Decade I definitely recommend this game to everyone,0.589836657047271729,6,False,Beta Release,1716249225
190837088,76561198147058498,Curator,4,16687,Recommended,"I think Ive played several of the Baldurs Gate games on more than one platform  This one is more story rich than any of the previous  and the animation is beautiful  at time of post Ive played for 278 hours so that should tell us all something    
on the con side  waiting for a character turn in a really large battle scene  is kind of like waiting for the microwave",0.527777791023254395,1,False,Early Access,1742593515
190864031,76561198010564716,User,16,14306,Recommended,"The Council of Chuds has spoken and this is the one Woke game we shall allow

Its not actually woke",0.523809552192687988,2,True,Alpha Release,1742622553
188035950,76561198292313697,User,34,276,Recommended,"here my first hour experience of baldurs gate 3

wake up on the shore with davy jones aliens ship
accidentaly walk into an abandoned village
a goblin lady on the roof stop me
manage to intimidate goblin lady
goblin lady let me pass the abandoned village
continue to explore the place
saw a gnome tied to a windmill by a group of goblins
wanting to help and release the gnome
manage to intimidate the goblin to leave
gotta find a way to stop the windmill
saw buttons to stop the windmill
accidentally press the wrong button
the windmill speeds up
gnome bounce off so fast and flies away 
journal notification pops up
gnomes dead

1010",0.908651888370513916,233,True,Early Access,1739704431
191288637,76561198372571959,User,10,3669,Recommended,"What can be said about Baldurs Gate 3 As of today the end of March 2025 this is the most amazing game of all created according to the DnD rules You will be able to reveal in it all your own fantasies about what your alter ego would look like in the fantasy world having been a dwarf berserker or a highborn elf with a powerful bow This is an incredible quintessence of diversity comfortably located on written dialogues an extensive world and living characters around Do you want to run solo like a real superman making faces at villains You are welcome Decided to collect a powerful stack of four scoundrels No problem Do you want the three remaining scoundrels to be your IRL friends Easy

In part I envy those who have never encountered the Forgotten Realms setting sitting for hours in Neverwinter Nights because their impressions will be much more colorful than those who are already aware of what is happening around On the other hand for me you are all pioneers of the genre

Thank you for one of the most amazing games of the 21st century",0.523809552192687988,1,True,Alpha Release,1743070965
179987962,76561197996926864,Curator,4,9306,Recommended,One of the best games ever created The people who made this obviously loved this game perhaps even more than you will All the hype youve heard about this game is true,0.527596652507781982,2,False,Beta Release,1732734251
179406661,76561198165276461,Curator,8,5892,Recommended,Well definitely worth putting 100 hours in one playthrough One of the greatest post endinng scenes and things to learn about the fate of the party spoiler Whitehaired Shadowheart  Blackhaired Shadowheart spoiler,0.525950908660888672,2,False,Beta Release,1732074858
